1.4374  ,0.7615  ,-0.0443 ,0.0000  ,-0.4890 ,-0.5938 ,
1.5089  ,0.7994  ,-0.0465 ,0.0000  ,-0.5133 ,-0.6234 ,
1.5827  ,0.8385  ,-0.0487 ,0.0000  ,-0.5384 ,-0.6539 ,
1.6589  ,0.8789  ,-0.0511 ,0.0000  ,-0.5644 ,-0.6853 ,
1.7374  ,0.9205  ,-0.0535 ,0.0000  ,-0.5911 ,-0.7178 ,
1.8183  ,0.9634  ,-0.0560 ,0.0000  ,-0.6186 ,-0.7512 ,
1.9018  ,1.0076  ,-0.0586 ,0.0000  ,-0.6470 ,-0.7857 ,
1.9877  ,1.0531  ,-0.0612 ,0.0000  ,-0.6762 ,-0.8212 ,
2.0761  ,1.0999  ,-0.0639 ,0.0000  ,-0.7063 ,-0.8577 ,
2.1671  ,1.1481  ,-0.0667 ,0.0000  ,-0.7373 ,-0.8953 ,
2.2606  ,1.1977  ,-0.0696 ,0.0000  ,-0.7691 ,-0.9340 ,
2.3568  ,1.2487  ,-0.0726 ,0.0000  ,-0.8018 ,-0.9737 ,
2.4557  ,1.3010  ,-0.0756 ,0.0000  ,-0.8355 ,-1.0146 ,
2.5573  ,1.3549  ,-0.0787 ,0.0000  ,-0.8700 ,-1.0565 ,
2.6616  ,1.4101  ,-0.0820 ,0.0000  ,-0.9055 ,-1.0996 ,
2.7686  ,1.4668  ,-0.0853 ,0.0000  ,-0.9419 ,-1.1438 ,
2.8785  ,1.5250  ,-0.0886 ,0.0000  ,-0.9793 ,-1.1892 ,
2.9912  ,1.5847  ,-0.0921 ,0.0000  ,-1.0176 ,-1.2358 ,
3.1068  ,1.6460  ,-0.0957 ,0.0000  ,-1.0570 ,-1.2835 ,
3.2252  ,1.7087  ,-0.0993 ,0.0000  ,-1.0973 ,-1.3325 ,
3.3466  ,1.7730  ,-0.1030 ,0.0000  ,-1.1386 ,-1.3826 ,
3.4710  ,1.8389  ,-0.1069 ,0.0000  ,-1.1809 ,-1.4340 ,
3.5984  ,1.9064  ,-0.1108 ,0.0000  ,-1.2242 ,-1.4866 ,
3.7288  ,1.9755  ,-0.1148 ,0.0000  ,-1.2686 ,-1.5405 ,
3.8622  ,2.0462  ,-0.1189 ,0.0000  ,-1.3140 ,-1.5957 ,
3.9988  ,2.1186  ,-0.1231 ,0.0000  ,-1.3604 ,-1.6521 ,
4.1385  ,2.1926  ,-0.1274 ,0.0000  ,-1.4080 ,-1.7098 ,
4.2814  ,2.2683  ,-0.1318 ,0.0000  ,-1.4566 ,-1.7688 ,
4.4275  ,2.3457  ,-0.1363 ,0.0000  ,-1.5063 ,-1.8292 ,
4.5768  ,2.4248  ,-0.1409 ,0.0000  ,-1.5571 ,-1.8909 ,
4.7294  ,2.5056  ,-0.1456 ,0.0000  ,-1.6090 ,-1.9539 ,
4.8852  ,2.5882  ,-0.1504 ,0.0000  ,-1.6620 ,-2.0183 ,
5.0444  ,2.6725  ,-0.1553 ,0.0000  ,-1.7162 ,-2.0841 ,
5.2070  ,2.7587  ,-0.1603 ,0.0000  ,-1.7715 ,-2.1512 ,
5.3729  ,2.8466  ,-0.1654 ,0.0000  ,-1.8279 ,-2.2198 ,
5.5423  ,2.9363  ,-0.1707 ,0.0000  ,-1.8855 ,-2.2897 ,
5.7151  ,3.0279  ,-0.1760 ,0.0000  ,-1.9443 ,-2.3611 ,
5.8914  ,3.1213  ,-0.1814 ,0.0000  ,-2.0043 ,-2.4340 ,
6.0713  ,3.2166  ,-0.1869 ,0.0000  ,-2.0655 ,-2.5083 ,
6.2546  ,3.3137  ,-0.1926 ,0.0000  ,-2.1279 ,-2.5840 ,
6.4416  ,3.4128  ,-0.1983 ,0.0000  ,-2.1915 ,-2.6613 ,
6.6322  ,3.5137  ,-0.2042 ,0.0000  ,-2.2563 ,-2.7400 ,
6.8264  ,3.6166  ,-0.2102 ,0.0000  ,-2.3224 ,-2.8203 ,
7.0243  ,3.7215  ,-0.2163 ,0.0000  ,-2.3897 ,-2.9020 ,
7.2259  ,3.8283  ,-0.2225 ,0.0000  ,-2.4583 ,-2.9853 ,
7.4312  ,3.9371  ,-0.2288 ,0.0000  ,-2.5282 ,-3.0701 ,
7.6403  ,4.0478  ,-0.2353 ,0.0000  ,-2.5993 ,-3.1565 ,
7.8532  ,4.1606  ,-0.2418 ,0.0000  ,-2.6717 ,-3.2445 ,
8.0699  ,4.2754  ,-0.2485 ,0.0000  ,-2.7455 ,-3.3340 ,
8.2905  ,4.3923  ,-0.2553 ,0.0000  ,-2.8205 ,-3.4251 ,
8.5149  ,4.5112  ,-0.2622 ,0.0000  ,-2.8969 ,-3.5179 ,
8.7433  ,4.6322  ,-0.2692 ,0.0000  ,-2.9745 ,-3.6122 ,
8.9756  ,4.7553  ,-0.2764 ,0.0000  ,-3.0536 ,-3.7082 ,
9.2118  ,4.8804  ,-0.2836 ,0.0000  ,-3.1340 ,-3.8058 ,
9.4521  ,5.0077  ,-0.2910 ,0.0000  ,-3.2157 ,-3.9050 ,
9.6964  ,5.1372  ,-0.2986 ,0.0000  ,-3.2988 ,-4.0060 ,
9.9448  ,5.2687  ,-0.3062 ,0.0000  ,-3.3833 ,-4.1086 ,
10.1972 ,5.4025  ,-0.3140 ,0.0000  ,-3.4692 ,-4.2129 ,
10.4538 ,5.5384  ,-0.3219 ,0.0000  ,-3.5565 ,-4.3189 ,
10.7145 ,5.6765  ,-0.3299 ,0.0000  ,-3.6452 ,-4.4266 ,
10.9793 ,5.8169  ,-0.3381 ,0.0000  ,-3.7353 ,-4.5360 ,
11.2484 ,5.9594  ,-0.3464 ,0.0000  ,-3.8268 ,-4.6472 ,
11.5217 ,6.1042  ,-0.3548 ,0.0000  ,-3.9198 ,-4.7601 ,
11.7992 ,6.2512  ,-0.3633 ,0.0000  ,-4.0142 ,-4.8747 ,
12.0811 ,6.4006  ,-0.3720 ,0.0000  ,-4.1101 ,-4.9912 ,
12.3672 ,6.5521  ,-0.3808 ,0.0000  ,-4.2074 ,-5.1094 ,
12.6577 ,6.7060  ,-0.3898 ,0.0000  ,-4.3063 ,-5.2294 ,
12.9525 ,6.8622  ,-0.3988 ,0.0000  ,-4.4066 ,-5.3512 ,
13.2517 ,7.0208  ,-0.4080 ,0.0000  ,-4.5084 ,-5.4748 ,
13.5553 ,7.1816  ,-0.4174 ,0.0000  ,-4.6117 ,-5.6003 ,
13.8634 ,7.3448  ,-0.4269 ,0.0000  ,-4.7165 ,-5.7275 ,
14.1759 ,7.5104  ,-0.4365 ,0.0000  ,-4.8228 ,-5.8567 ,
14.4930 ,7.6784  ,-0.4463 ,0.0000  ,-4.9307 ,-5.9876 ,
14.8145 ,7.8488  ,-0.4562 ,0.0000  ,-5.0400 ,-6.1205 ,
15.1406 ,8.0215  ,-0.4662 ,0.0000  ,-5.1510 ,-6.2552 ,
15.4713 ,8.1967  ,-0.4764 ,0.0000  ,-5.2635 ,-6.3918 ,
15.8065 ,8.3743  ,-0.4867 ,0.0000  ,-5.3775 ,-6.5303 ,
16.1464 ,8.5544  ,-0.4972 ,0.0000  ,-5.4932 ,-6.6707 ,
16.4910 ,8.7369  ,-0.5078 ,0.0000  ,-5.6104 ,-6.8131 ,
16.8401 ,8.9219  ,-0.5185 ,0.0000  ,-5.7292 ,-6.9573 ,
17.1940 ,9.1094  ,-0.5294 ,0.0000  ,-5.8496 ,-7.1036 ,
17.5526 ,9.2994  ,-0.5405 ,0.0000  ,-5.9716 ,-7.2517 ,
17.9160 ,9.4919  ,-0.5517 ,0.0000  ,-6.0952 ,-7.4018 ,
18.2841 ,9.6869  ,-0.5630 ,0.0000  ,-6.2204 ,-7.5539 ,
18.6570 ,9.8845  ,-0.5745 ,0.0000  ,-6.3473 ,-7.7080 ,
19.0347 ,10.0846 ,-0.5861 ,0.0000  ,-6.4758 ,-7.8640 ,
19.4173 ,10.2873 ,-0.5979 ,0.0000  ,-6.6059 ,-8.0221 ,
19.8047 ,10.4925 ,-0.6098 ,0.0000  ,-6.7377 ,-8.1821 ,
20.1970 ,10.7004 ,-0.6219 ,0.0000  ,-6.8712 ,-8.3442 ,
20.5942 ,10.9108 ,-0.6341 ,0.0000  ,-7.0063 ,-8.5083 ,
20.9963 ,11.1239 ,-0.6465 ,0.0000  ,-7.1431 ,-8.6744 ,
21.4034 ,11.3395 ,-0.6591 ,0.0000  ,-7.2816 ,-8.8426 ,
21.8155 ,11.5578 ,-0.6717 ,0.0000  ,-7.4218 ,-9.0128 ,
22.2325 ,11.7788 ,-0.6846 ,0.0000  ,-7.5637 ,-9.1851 ,
22.6546 ,12.0024 ,-0.6976 ,0.0000  ,-7.7073 ,-9.3595 ,
23.0817 ,12.2287 ,-0.7107 ,0.0000  ,-7.8526 ,-9.5360 ,
23.5138 ,12.4577 ,-0.7240 ,0.0000  ,-7.9996 ,-9.7145 ,
23.9511 ,12.6893 ,-0.7375 ,0.0000  ,-8.1484 ,-9.8952 ,
24.3934 ,12.9237 ,-0.7511 ,0.0000  ,-8.2989 ,-10.0779,
24.8409 ,13.1607 ,-0.7649 ,0.0000  ,-8.4511 ,-10.2628,
25.2935 ,13.4005 ,-0.7788 ,0.0000  ,-8.6051 ,-10.4498,
25.7513 ,13.6431 ,-0.7929 ,0.0000  ,-8.7608 ,-10.6389,
26.2143 ,13.8883 ,-0.8072 ,0.0000  ,-8.9183 ,-10.8302,
26.6824 ,14.1364 ,-0.8216 ,0.0000  ,-9.0776 ,-11.0236,
27.1558 ,14.3872 ,-0.8362 ,0.0000  ,-9.2387 ,-11.2192,
27.6345 ,14.6408 ,-0.8509 ,0.0000  ,-9.4015 ,-11.4169,
28.1184 ,14.8971 ,-0.8658 ,0.0000  ,-9.5661 ,-11.6168,
28.6075 ,15.1563 ,-0.8809 ,0.0000  ,-9.7326 ,-11.8189,
29.1020 ,15.4183 ,-0.8961 ,0.0000  ,-9.9008 ,-12.0232,
29.6018 ,15.6831 ,-0.9115 ,0.0000  ,-10.0708,-12.2297,
30.1070 ,15.9507 ,-0.9270 ,0.0000  ,-10.2427,-12.4384,
30.6175 ,16.2212 ,-0.9428 ,0.0000  ,-10.4164,-12.6493,
31.1333 ,16.4945 ,-0.9587 ,0.0000  ,-10.5919,-12.8624,
31.6546 ,16.7706 ,-0.9747 ,0.0000  ,-10.7692,-13.0778,
32.1813 ,17.0497 ,-0.9909 ,0.0000  ,-10.9484,-13.2954,
32.7134 ,17.3316 ,-1.0073 ,0.0000  ,-11.1294,-13.5152,
33.2509 ,17.6164 ,-1.0239 ,0.0000  ,-11.3123,-13.7373,
33.7939 ,17.9040 ,-1.0406 ,0.0000  ,-11.4970,-13.9616,
34.3424 ,18.1946 ,-1.0575 ,0.0000  ,-11.6836,-14.1882,
34.8964 ,18.4881 ,-1.0745 ,0.0000  ,-11.8721,-14.4171,
35.4559 ,18.7846 ,-1.0918 ,0.0000  ,-12.0624,-14.6483,
36.0209 ,19.0839 ,-1.1092 ,0.0000  ,-12.2547,-14.8817,
36.5915 ,19.3862 ,-1.1267 ,0.0000  ,-12.4488,-15.1174,
37.1676 ,19.6914 ,-1.1445 ,0.0000  ,-12.6448,-15.3554,
37.7493 ,19.9996 ,-1.1624 ,0.0000  ,-12.8427,-15.5958,
38.3366 ,20.3108 ,-1.1805 ,0.0000  ,-13.0425,-15.8384,
38.9295 ,20.6249 ,-1.1987 ,0.0000  ,-13.2442,-16.0834,
39.5280 ,20.9420 ,-1.2171 ,0.0000  ,-13.4478,-16.3306,
40.1322 ,21.2621 ,-1.2357 ,0.0000  ,-13.6533,-16.5802,
40.7420 ,21.5851 ,-1.2545 ,0.0000  ,-13.8608,-16.8322,
41.3574 ,21.9112 ,-1.2735 ,0.0000  ,-14.0702,-17.0864,
41.9786 ,22.2403 ,-1.2926 ,0.0000  ,-14.2815,-17.3431,
42.6054 ,22.5724 ,-1.3119 ,0.0000  ,-14.4948,-17.6020,
43.2380 ,22.9075 ,-1.3314 ,0.0000  ,-14.7100,-17.8634,
43.8762 ,23.2457 ,-1.3510 ,0.0000  ,-14.9271,-18.1271,
44.5202 ,23.5869 ,-1.3709 ,0.0000  ,-15.1462,-18.3931,
45.1700 ,23.9311 ,-1.3909 ,0.0000  ,-15.3673,-18.6615,
45.8255 ,24.2784 ,-1.4111 ,0.0000  ,-15.5903,-18.9324,
46.4867 ,24.6287 ,-1.4314 ,0.0000  ,-15.8152,-19.2056,
47.1538 ,24.9821 ,-1.4520 ,0.0000  ,-16.0422,-19.4811,
47.8266 ,25.3386 ,-1.4727 ,0.0000  ,-16.2711,-19.7591,
48.5053 ,25.6981 ,-1.4936 ,0.0000  ,-16.5020,-20.0395,
49.1897 ,26.0608 ,-1.5146 ,0.0000  ,-16.7348,-20.3223,
49.8800 ,26.4265 ,-1.5359 ,0.0000  ,-16.9697,-20.6075,
50.5762 ,26.7953 ,-1.5573 ,0.0000  ,-17.2065,-20.8951,
51.2782 ,27.1672 ,-1.5790 ,0.0000  ,-17.4453,-21.1851,
51.9860 ,27.5422 ,-1.6007 ,0.0000  ,-17.6861,-21.4775,
52.6997 ,27.9203 ,-1.6227 ,0.0000  ,-17.9289,-21.7724,
53.4193 ,28.3016 ,-1.6449 ,0.0000  ,-18.1738,-22.0697,
54.1448 ,28.6860 ,-1.6672 ,0.0000  ,-18.4206,-22.3694,
54.8762 ,29.0734 ,-1.6897 ,0.0000  ,-18.6694,-22.6716,
55.6135 ,29.4641 ,-1.7124 ,0.0000  ,-18.9202,-22.9762,
56.3567 ,29.8578 ,-1.7353 ,0.0000  ,-19.1731,-23.2832,
57.1058 ,30.2547 ,-1.7584 ,0.0000  ,-19.4280,-23.5927,
57.8609 ,30.6548 ,-1.7816 ,0.0000  ,-19.6848,-23.9047,
58.6219 ,31.0579 ,-1.8051 ,0.0000  ,-19.9437,-24.2191,
59.3889 ,31.4643 ,-1.8287 ,0.0000  ,-20.2047,-24.5360,
60.1618 ,31.8738 ,-1.8525 ,0.0000  ,-20.4676,-24.8553,
60.9408 ,32.2865 ,-1.8765 ,0.0000  ,-20.7326,-25.1771,
61.7256 ,32.7023 ,-1.9006 ,0.0000  ,-20.9997,-25.5014,
62.5165 ,33.1213 ,-1.9250 ,0.0000  ,-21.2687,-25.8281,
63.3134 ,33.5435 ,-1.9495 ,0.0000  ,-21.5398,-26.1573,
64.1162 ,33.9688 ,-1.9743 ,0.0000  ,-21.8130,-26.4890,
64.9251 ,34.3974 ,-1.9992 ,0.0000  ,-22.0881,-26.8232,
65.7400 ,34.8291 ,-2.0243 ,0.0000  ,-22.3654,-27.1598,
66.5608 ,35.2640 ,-2.0495 ,0.0000  ,-22.6446,-27.4990,
67.3878 ,35.7021 ,-2.0750 ,0.0000  ,-22.9260,-27.8406,
68.2207 ,36.1434 ,-2.1006 ,0.0000  ,-23.2093,-28.1847,
69.0597 ,36.5879 ,-2.1265 ,0.0000  ,-23.4948,-28.5313,
69.9047 ,37.0356 ,-2.1525 ,0.0000  ,-23.7822,-28.8805,
70.7557 ,37.4865 ,-2.1787 ,0.0000  ,-24.0718,-29.2321,
71.6128 ,37.9405 ,-2.2051 ,0.0000  ,-24.3634,-29.5862,
72.4760 ,38.3978 ,-2.2317 ,0.0000  ,-24.6570,-29.9428,
73.3452 ,38.8584 ,-2.2584 ,0.0000  ,-24.9527,-30.3019,
74.2205 ,39.3221 ,-2.2854 ,0.0000  ,-25.2505,-30.6635,
75.1018 ,39.7890 ,-2.3125 ,0.0000  ,-25.5504,-31.0276,
75.9893 ,40.2592 ,-2.3399 ,0.0000  ,-25.8523,-31.3942,
76.8827 ,40.7325 ,-2.3674 ,0.0000  ,-26.1562,-31.7634,
77.7823 ,41.2091 ,-2.3951 ,0.0000  ,-26.4623,-32.1350,
78.6879 ,41.6889 ,-2.4229 ,0.0000  ,-26.7704,-32.5092,
79.5996 ,42.1720 ,-2.4510 ,0.0000  ,-27.0806,-32.8858,
80.5174 ,42.6582 ,-2.4793 ,0.0000  ,-27.3928,-33.2650,
81.4413 ,43.1477 ,-2.5077 ,0.0000  ,-27.7071,-33.6467,
82.3713 ,43.6404 ,-2.5364 ,0.0000  ,-28.0235,-34.0309,
83.3073 ,44.1363 ,-2.5652 ,0.0000  ,-28.3420,-34.4176,
84.2495 ,44.6354 ,-2.5942 ,0.0000  ,-28.6625,-34.8069,
85.1977 ,45.1378 ,-2.6234 ,0.0000  ,-28.9851,-35.1986,
86.1520 ,45.6434 ,-2.6528 ,0.0000  ,-29.3097,-35.5929,
87.1124 ,46.1522 ,-2.6824 ,0.0000  ,-29.6365,-35.9897,
88.0789 ,46.6643 ,-2.7121 ,0.0000  ,-29.9653,-36.3890,
89.0515 ,47.1796 ,-2.7421 ,0.0000  ,-30.2962,-36.7908,
90.0302 ,47.6981 ,-2.7722 ,0.0000  ,-30.6291,-37.1951,
91.0150 ,48.2198 ,-2.8025 ,0.0000  ,-30.9642,-37.6020,
92.0059 ,48.7448 ,-2.8330 ,0.0000  ,-31.3013,-38.0114,
93.0028 ,49.2730 ,-2.8637 ,0.0000  ,-31.6405,-38.4232,
94.0059 ,49.8044 ,-2.8946 ,0.0000  ,-31.9817,-38.8376,
95.0150 ,50.3390 ,-2.9257 ,0.0000  ,-32.3250,-39.2546,
96.0303 ,50.8769 ,-2.9570 ,0.0000  ,-32.6704,-39.6740,
97.0516 ,51.4180 ,-2.9884 ,0.0000  ,-33.0179,-40.0959,
98.0789 ,51.9623 ,-3.0200 ,0.0000  ,-33.3674,-40.5204,
99.1124 ,52.5098 ,-3.0519 ,0.0000  ,-33.7190,-40.9474,
100.1520,53.0606 ,-3.0839 ,0.0000  ,-34.0727,-41.3768,
101.1976,53.6146 ,-3.1161 ,0.0000  ,-34.4284,-41.8088,
102.2493,54.1718 ,-3.1484 ,0.0000  ,-34.7862,-42.2433,
103.3070,54.7322 ,-3.1810 ,0.0000  ,-35.1460,-42.6803,
104.3709,55.2958 ,-3.2138 ,0.0000  ,-35.5080,-43.1198,
105.4408,55.8626 ,-3.2467 ,0.0000  ,-35.8720,-43.5618,
106.5167,56.4326 ,-3.2798 ,0.0000  ,-36.2380,-44.0064,
107.5987,57.0059 ,-3.3132 ,0.0000  ,-36.6061,-44.4534,
108.6867,57.5823 ,-3.3467 ,0.0000  ,-36.9763,-44.9029,
109.7808,58.1620 ,-3.3804 ,0.0000  ,-37.3485,-45.3549,
110.8810,58.7448 ,-3.4142 ,0.0000  ,-37.7228,-45.8094,
111.9871,59.3309 ,-3.4483 ,0.0000  ,-38.0991,-46.2664,
113.0993,59.9201 ,-3.4825 ,0.0000  ,-38.4775,-46.7259,
114.2175,60.5125 ,-3.5170 ,0.0000  ,-38.8579,-47.1879,
115.3418,61.1082 ,-3.5516 ,0.0000  ,-39.2404,-47.6523,
116.4720,61.7070 ,-3.5864 ,0.0000  ,-39.6249,-48.1193,
117.6082,62.3089 ,-3.6214 ,0.0000  ,-40.0115,-48.5887,
118.7505,62.9141 ,-3.6566 ,0.0000  ,-40.4001,-49.0606,
119.8987,63.5224 ,-3.6919 ,0.0000  ,-40.7907,-49.5350,
121.0529,64.1339 ,-3.7274 ,0.0000  ,-41.1834,-50.0119,
122.2131,64.7486 ,-3.7632 ,0.0000  ,-41.5781,-50.4912,
123.3793,65.3664 ,-3.7991 ,0.0000  ,-41.9748,-50.9730,
124.5514,65.9874 ,-3.8352 ,0.0000  ,-42.3736,-51.4572,
125.7295,66.6116 ,-3.8714 ,0.0000  ,-42.7744,-51.9439,
126.9135,67.2389 ,-3.9079 ,0.0000  ,-43.1772,-52.4331,
128.1035,67.8693 ,-3.9445 ,0.0000  ,-43.5820,-52.9247,
129.2994,68.5029 ,-3.9814 ,0.0000  ,-43.9889,-53.4188,
130.5012,69.1396 ,-4.0184 ,0.0000  ,-44.3978,-53.9153,
131.7089,69.7795 ,-4.0556 ,0.0000  ,-44.8086,-54.4143,
132.9225,70.4225 ,-4.0929 ,0.0000  ,-45.2215,-54.9157,
134.1420,71.0686 ,-4.1305 ,0.0000  ,-45.6364,-55.4195,
135.3674,71.7178 ,-4.1682 ,0.0000  ,-46.0533,-55.9258,
136.5987,72.3701 ,-4.2061 ,0.0000  ,-46.4722,-56.4344,
137.8358,73.0255 ,-4.2442 ,0.0000  ,-46.8931,-56.9455,
139.0788,73.6840 ,-4.2825 ,0.0000  ,-47.3159,-57.4591,
140.3276,74.3457 ,-4.3210 ,0.0000  ,-47.7408,-57.9750,
141.5822,75.0104 ,-4.3596 ,0.0000  ,-48.1676,-58.4933,
142.8427,75.6782 ,-4.3984 ,0.0000  ,-48.5964,-59.0141,
144.1089,76.3490 ,-4.4374 ,0.0000  ,-49.0272,-59.5372,
145.3810,77.0230 ,-4.4766 ,0.0000  ,-49.4600,-60.0628,
146.6588,77.7000 ,-4.5159 ,0.0000  ,-49.8947,-60.5907,
147.9424,78.3800 ,-4.5554 ,0.0000  ,-50.3314,-61.1210,
149.2318,79.0631 ,-4.5951 ,0.0000  ,-50.7701,-61.6537,
150.5269,79.7493 ,-4.6350 ,0.0000  ,-51.2107,-62.1888,
151.8277,80.4385 ,-4.6751 ,0.0000  ,-51.6533,-62.7262,
153.1343,81.1307 ,-4.7153 ,0.0000  ,-52.0978,-63.2660,
154.4465,81.8259 ,-4.7557 ,0.0000  ,-52.5442,-63.8081,
155.7645,82.5242 ,-4.7963 ,0.0000  ,-52.9926,-64.3526,
157.0881,83.2254 ,-4.8370 ,0.0000  ,-53.4429,-64.8995,
158.4174,83.9297 ,-4.8780 ,0.0000  ,-53.8951,-65.4487,
159.7524,84.6369 ,-4.9191 ,0.0000  ,-54.3493,-66.0002,
161.0930,85.3472 ,-4.9604 ,0.0000  ,-54.8054,-66.5540,
162.4392,86.0604 ,-5.0018 ,0.0000  ,-55.2634,-67.1102,
163.7910,86.7766 ,-5.0434 ,0.0000  ,-55.7233,-67.6687,
165.1484,87.4957 ,-5.0852 ,0.0000  ,-56.1851,-68.2295,
166.5113,88.2178 ,-5.1272 ,0.0000  ,-56.6488,-68.7926,
167.8799,88.9429 ,-5.1693 ,0.0000  ,-57.1143,-69.3580,
169.2540,89.6709 ,-5.2116 ,0.0000  ,-57.5818,-69.9257,
170.6336,90.4018 ,-5.2541 ,0.0000  ,-58.0512,-70.4956,
